-0.0630799,0.5830554,0.74401444,-0.39555955,-0.53241605,-0.6447163,-0.5205736,-0.82493854,-1.0269158,-0.47539434,-0.77846205,-0.98023635,-0.50049675,-0.84694576,-0.7803392,-0.71784186,-0.9150589,-0.98403543,-0.83059496,-0.88506955
-0.8666348,0.8243817,0.79304415,0.034662433,-0.58924204,-0.5674996,-0.34180564,-0.84960896,-0.9871362,-0.57864714,-0.9751571,-1.324291,-0.55960006,-1.1791891,-0.910107,0.21170422,-0.9160172,-1.1409292,-1.1053234,-0.9377383
-0.36535737,0.789666,1.1722443,-0.6989338,-0.07902806,-0.6142304,-0.33275086,-0.67533076,-0.9881616,-0.51450014,-0.73524225,-1.1766689,-0.9295552,-1.0000426,-0.74063236,-0.7757947,-0.9296776,-0.91202027,-0.94710946,-0.9922648
0.05351911,-0.76998657,4.28417,-2.2130713,-1.4916867,0.5983829,-1.820686,-2.897076,-6.0328026,-0.6273052,-3.4419303,7.084032,-2.6021445,2.3556716,-2.5134583,-4.317694,1.0551692,-6.479492,3.8432512,-1.8445622
-0.026139434,0.83541536,-0.056521192,-0.51038885,-0.7396006,-0.4399544,-0.4118354,-0.7668977,-0.86212933,-0.495452,-0.74757284,-0.9641357,-1.7525882,-0.91754806,-0.58378243,-0.19763386,-0.7519932,-0.8794344,-0.91349334,-0.9254529
-0.91316,0.83993834,0.98539335,0.44365424,-0.23785831,-0.55972564,-0.57554704,-0.8078543,-0.9270093,-0.5442496,-1.0311238,-1.2125736,-0.71083367,-1.1253985,-0.82730186,0.22922495,-1.0539823,-1.1740243,-1.2223791,-1.0250144
0.026857244,0.5623729,0.41291243,-0.4507396,-0.64117515,-0.6720045,-0.41320917,-0.6100531,-0.85464525,-0.51000386,-0.81840235,-0.9096656,-0.6874025,-0.8949778,-0.62604755,-0.41911823,-0.8354876,-0.9033697,-0.88721484,-0.8579937
-0.59951925,1.7706255,2.2145898,4.7609167,4.742582,3.1128154,2.1686354,-3.9377625,-4.644269,-6.0721974,-9.247325,-2.4689598,-0.70690155,-3.4760296,-3.9688761,-5.1712193,-9.037397,-9.669674,-8.3833,-1.3998542
0.10521941,0.56870097,-1.340536,-2.0726109,-1.145373,2.9973662,1.5759312,-2.261217,-5.904507,-1.6830498,-0.28366202,-2.786548,2.330052,1.6420954,-3.1235342,-4.074601,-0.48474962,-3.3481405,-0.50334936,-1.16092
-0.91545933,0.7657322,1.2096444,0.04107778,-0.14989717,-0.50983256,-0.43790329,-0.8952331,-1.0104779,-0.7679875,-1.0834353,-1.2679341,-0.57929784,-1.3938442,-1.005523,0.7535362,-0.987014,-1.1077675,-1.1537608,-1.0444688
-1.5253044,1.4745069,2.2289546,2.1554947,-3.6851737,-2.8798304,0.25220942,4.386043,-0.4560106,2.9218135,-6.6913714,-4.6917934,4.6005955,-4.2125053,-3.6043465,-1.301242,-0.27038255,-6.857635,-3.9486027,-1.3802407
-0.90228355,0.862581,0.91019833,0.054754913,-0.518988,-0.34006315,-0.45726892,-0.8079444,-1.1467589,-0.58494794,-0.99026525,-1.3808663,-0.7916856,-1.3218274,-0.98124534,0.47530904,-1.0303103,-1.2419294,-1.1816622,-0.974619
-0.8692892,0.8768458,0.90109557,0.12522392,-0.41040447,-0.54247314,-0.32573113,-0.83587,-1.048429,-0.51728386,-1.1012133,-1.3180218,-0.8320485,-1.1178128,-0.933262,0.36358488,-1.028612,-1.1662313,-1.1762913,-1.0469849
-0.028558228,0.72524166,-0.3053212,-0.42949772,-0.6049042,-0.26572245,-0.4442093,-0.8744066,-0.8764443,-0.69330037,-0.9097466,-1.0788218,-1.2053497,-0.9287887,0.04291209,-0.6650781,-0.8428993,-0.9785299,-1.0782834,-0.99924517
-0.8413921,0.9256745,0.89196837,0.16556351,-0.54171175,-0.48983803,-0.4032804,-0.86330086,-1.0903072,-0.6129043,-0.99429667,-1.3591605,-0.99842185,-1.5248702,-0.95641905,0.5322072,-1.1102884,-1.1934828,-1.1172785,-1.0382687
-0.917869,0.91397685,0.92951196,0.3752836,-0.20696323,-0.43878406,-0.58247024,-0.8396069,-1.1084076,-0.6897528,-1.1128767,-1.2973366,-0.9759764,-1.1088431,-1.1619447,-0.47401106,-1.2641026,-1.477414,-1.2441579,-1.1547139
0.9406386,-4.6560774,-3.841913,-3.5605023,-5.227161,-6.677868,2.94765,-2.118071,-2.0817623,3.6294491,3.957574,-6.0212393,-4.4320364,-6.303474,-4.576623,-6.3806257,-4.018404,2.6662478,4.6278567,1.8654175
-0.83168733,0.91295624,0.81266886,0.10803447,-0.56806797,-0.6334088,-0.62335354,-0.8403211,-1.0373478,-0.7188028,-1.0706576,-1.2392403,-0.8414783,-1.2332375,-0.9946541,-0.06024698,-1.0685959,-1.1184013,-1.100063,-1.002567
-0.34303966,0.8452054,0.6750428,-0.1749583,-0.55696636,-0.62602407,-0.3992503,-0.79374206,-0.82314974,-0.3711396,-0.84367114,-1.0310612,-0.58599514,-0.7929744,-0.6263346,-0.54373926,-0.92903036,-0.93228257,-0.89107734,-0.82632864
-0.89160275,0.8646141,0.9257179,0.3234671,-0.5076007,-0.54171693,-0.3985309,-0.82001233,-1.1937315,-0.7262326,-1.203766,-1.2274387,-0.71943045,-1.1146883,-0.9738414,-0.14285316,-1.016237,-1.0065681,-1.1067653,-1.08902
-0.855902,0.8258086,0.9258592,0.2482491,-0.48414388,-0.46134037,-0.3432537,-0.79354405,-1.0614189,-0.5703341,-1.071395,-1.278977,-0.8536654,-0.9788045,-0.9218089,0.18247668,-1.119716,-1.0728164,-1.1190145,-0.8824992
-0.43110132,0.88913745,2.6616225,-2.720379,-0.6831599,-0.90348965,-0.8113535,-0.7849046,-0.7923146,-0.27659196,-1.035482,-1.2990988,-1.2727062,-0.81376535,-0.8387454,-0.32089338,-0.890198,-1.0999541,-0.9950434,-1.020771
1.366495,-1.5096011,-3.382497,-1.7053561,-1.495456,-4.40935,-1.0612488,-1.7362832,2.933997,-0.38653815,0.30149782,-1.0635948,0.79413635,-2.929073,-0.16762523,0.31062305,0.6681265,-1.8834859,-1.4220632,-3.3368602
-0.9144766,0.8343262,0.9173448,0.20760086,-0.2562096,-0.4453014,-0.5358226,-0.92640793,-1.1926985,-0.6619079,-1.1415869,-1.3849504,-0.73910886,-1.1788926,-0.90549123,0.31002355,-1.0094916,-1.0230402,-1.1179197,-1.0092803
0.082657054,0.37073433,0.9337072,-0.3668045,-0.62108874,-0.69972265,-0.5110543,-0.68433744,-0.88176495,-0.5085952,-0.77854276,-1.0113637,-0.66896904,-0.85030335,-0.61206794,-0.92985475,-0.8217169,-0.8545047,-0.8633296,-1.0173085
-0.8823295,0.87773,0.94499815,0.19570759,-0.5038203,-0.40534404,-0.4258398,-0.90937,-1.0201461,-0.5756054,-1.0674986,-1.332376,-0.8204936,-1.1752987,-0.92917514,0.22740342,-1.081435,-1.0764171,-1.1447434,-1.0059333
-0.7774609,0.8649371,0.6114524,3.7585979,-2.4723427,-0.6531821,-0.24252039,-0.6400237,-1.0010377,-0.5921221,-1.0766282,-1.4676415,-1.2571697,-1.5497621,-0.76745737,0.11813156,-1.1184039,-1.384313,-1.1565386,-1.3150553
-0.54632646,1.113081,-0.23475361,0.42940137,-0.44298872,-0.27078894,-1.5054154,-0.8401093,-0.6715216,-0.26605403,-0.85404867,-1.1454873,-0.27018994,-1.0898949,-0.66131914,-0.051060293,-0.98703814,-1.1455309,-1.0652483,-1.1580396
-0.86435705,0.81622255,1.0955445,0.23839106,-0.20519745,-0.500805,-0.5178711,-0.9016505,-1.0523031,-0.6296246,-1.0754716,-1.2596229,-0.6506857,-1.1137561,-0.8300623,0.39900222,-1.1115131,-1.1140513,-1.1292129,-0.98812234
-0.7247552,1.0132957,-0.10855,2.1105723,-1.2209321,0.09318195,-0.53330284,-0.3312934,-1.0362287,-0.7296556,-1.1688269,-1.3392963,-0.90171236,-1.4393759,-0.6911375,-0.008774246,-1.0650458,-1.2619345,-1.247981,-1.330311
-0.90841365,0.9407851,0.754572,-0.12441693,-0.17839698,-0.40592423,-0.36646077,-1.0657426,-1.1152405,-0.52761203,-0.97045946,-1.4116868,-0.6154606,-1.1375175,-1.1165562,0.2623897,-1.0940921,-1.326077,-1.2405974,-1.1093687
-0.8924205,0.74177426,1.107472,0.3614977,-0.32360804,-0.34015304,-0.53554267,-0.8165321,-1.1245095,-0.5113075,-0.88791406,-1.3257965,-0.82220423,-1.1200475,-0.7875839,0.26472625,-1.0457394,-1.0427626,-1.0764972,-0.92464244
-0.9143233,0.8774515,0.8061898,0.27799407,-0.5592687,-0.5443354,-0.67041045,-0.7811149,-1.1729904,-0.4879145,-1.0117508,-1.384197,-0.79292446,-1.1547776,-0.97680473,0.45401618,-1.1266809,-1.1291401,-1.1373361,-1.0759488
-0.833281,0.8900709,0.89495236,0.1765654,-0.45486283,-0.5163184,-0.41919163,-0.76992786,-1.120169,-0.5146577,-0.82462037,-1.2681121,-0.8348066,-1.0614275,-0.9284025,0.026977995,-1.0537146,-1.0191599,-0.9650712,-0.95488286
-0.89020723,0.8728809,0.8249528,0.17158633,-0.4245047,-0.5002089,-0.12717785,-0.9390182,-1.129694,-0.5628826,-1.2456158,-1.1746284,-0.7059383,-1.2481573,-0.92119634,0.33214796,-1.0553175,-1.1245556,-1.1127226,-0.92927283
0.02894658,0.31718072,1.456897,-0.7520809,-0.5527131,-0.6525592,-0.3262875,-0.7213792,-0.8135971,-0.5438487,-0.8335236,-1.0133549,-0.70930344,-0.8324549,-0.6939389,-1.0127274,-0.9304583,-0.86728007,-0.9144407,-0.98578376
-0.8905768,0.74044955,1.7455505,-1.224146,1.247143,-1.0555182,-1.049719,-1.0703462,-1.2936823,-0.7996399,-1.2100803,-1.4969488,0.038898867,-1.3688781,-1.2588491,0.44057995,-1.1044569,-1.2786269,-1.3613268,-1.1085204
-0.8321856,0.79544955,1.0549604,0.21377656,-0.25339088,-0.52288824,-0.27290815,-0.8450761,-1.0965213,-0.67368394,-1.061504,-1.3515829,-0.7599081,-1.0073978,-0.8543431,-0.12380065,-0.91102713,-1.0195707,-1.1002121,-0.99511904
0.8965366,-0.42204553,0.5985918,-1.610653,-1.9565233,-0.2296609,-2.583855,1.9035932,-2.0110393,-0.6638209,1.0990024,0.56380403,0.5247752,-1.8707055,-0.4568047,-0.47222388,-3.7470176,-2.3484414,-1.4788829,-3.0831542
-0.18209374,0.84732777,0.33500254,-0.18942167,-0.6239695,-0.7483593,-0.44968763,-0.7084042,-0.82905626,-0.572583,-0.89179015,-0.9716178,-0.6329272,-0.8740984,-0.7273803,-0.48792922,-0.8346183,-0.87699145,-0.8482527,-0.849924
